Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:38:08,2020-11-20 12:38:14,5.215s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, """", ""Savings"")",Chrome 86.0.4240.198,,,2020-11-20 12:38:14,2020-11-20 12:38:19,5.532s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:38:19,2020-11-20 12:38:21,1.719s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:38:21,2020-11-20 12:38:25,4.192s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:38:25,2020-11-20 12:38:26,1.471s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and notedown payment id,,2020-11-20 12:38:26,2020-11-20 12:38:29,2.769s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:38:29,2020-11-20 12:38:31,1.847s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:38:31,2020-11-20 12:38:31,0.039s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:38:31,2020-11-20 12:38:33,1.837s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:38:33,2020-11-20 12:38:40,6.750s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 86.0.4240.198,"Enter billing last name,savings acc num",,2020-11-20 12:38:40,2020-11-20 12:38:45,5.315s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:38:45,2020-11-20 12:38:54,8.861s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:38:54,2020-11-20 12:38:56,2.015s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:38:56,2020-11-20 12:38:58,2.025s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:38:58,2020-11-20 12:39:00,2.056s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:39:00,2020-11-20 12:39:00,0.387s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:39:00,2020-11-20 12:39:02,1.849s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:39:02,2020-11-20 12:39:05,2.363s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:39:05,2020-11-20 12:39:05,0.808s,PASSED
